datetime_utc,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
2023-12-19 10:00:00,4.0,720.98,2.07,20.56,145.91,39.1,74.58,111.05,5.89
2023-12-19 12:00:00,5.0,867.84,0.76,30.16,140.19,44.82,84.45,124.19,7.28
2023-12-19 14:00:00,5.0,1976.01,0.0,74.03,79.39,45.78,124.59,178.42,20.52
2023-12-19 16:00:00,5.0,2429.96,0.0,71.29,57.22,34.81,163.67,230.31,34.45
2023-12-19 18:00:00,5.0,2296.45,0.0,54.15,61.51,25.03,178.53,248.89,35.46
2023-12-19 20:00:00,5.0,1401.9,0.0,32.22,77.25,15.5,125.04,178.87,17.48
2023-12-19 22:00:00,5.0,934.6,0.0,15.59,95.84,12.52,102.3,145.2,12.16
2023-12-20 00:00:00,5.0,907.9,0.0,14.91,94.41,13.11,96.81,134.92,12.54
2023-12-20 02:00:00,5.0,1295.09,0.0,29.82,78.68,16.93,111.99,153.94,18.49
2023-12-20 04:00:00,5.0,2883.91,9.72,85.68,31.47,28.13,172.48,241.91,36.48
2023-12-20 06:00:00,5.0,2056.12,11.18,54.84,75.1,31.95,146.74,220.36,26.35
2023-12-20 08:00:00,5.0,841.14,2.74,21.08,135.9,38.15,84.52,133.79,7.6
2023-12-20 10:00:00,5.0,934.6,2.32,25.36,145.91,38.62,90.14,138.94,8.74
2023-12-20 12:00:00,5.0,1121.52,0.99,39.07,127.32,46.73,95.09,145.64,10.77
2023-12-20 14:00:00,5.0,3070.83,0.13,123.38,31.47,52.45,152.9,221.87,31.41
2023-12-20 16:00:00,5.0,3685.0,1.62,119.27,8.85,42.44,211.68,305.32,48.64
2023-12-20 18:00:00,5.0,3471.37,0.74,94.59,12.87,37.19,229.53,328.3,51.17
2023-12-20 20:00:00,5.0,2510.07,0.12,67.17,23.6,23.37,171.55,247.49,31.66
2023-12-20 22:00:00,5.0,1588.82,0.0,31.53,54.36,16.45,137.5,195.05,22.29
2023-12-21 00:00:00,5.0,1455.31,0.0,26.05,62.94,16.45,131.44,183.17,22.04
2023-12-21 02:00:00,5.0,2082.82,0.0,51.41,45.42,21.22,150.78,200.18,30.91
2023-12-21 04:00:00,5.0,5340.58,63.48,113.79,7.87,38.15,267.15,340.99,67.89
2023-12-21 06:00:00,5.0,4753.11,54.09,109.67,35.76,41.01,239.01,321.0,62.82
2023-12-21 08:00:00,5.0,1094.82,4.25,31.53,118.73,42.44,75.96,111.83,12.92
2023-12-21 10:00:00,5.0,2029.42,8.16,77.46,84.4,60.56,108.64,154.76,22.55
2023-12-21 12:00:00,5.0,4753.11,38.0,175.48,10.1,77.25,205.84,277.15,53.2
2023-12-21 14:00:00,5.0,7583.62,118.02,194.67,0.0,78.2,277.53,362.21,80.05
2023-12-21 16:00:00,5.0,10681.15,180.6,189.19,0.0,77.25,467.5,581.94,116.53
2023-12-21 18:00:00,5.0,7583.62,88.51,130.24,0.0,57.22,410.91,517.58,96.26
2023-12-21 20:00:00,5.0,2937.32,5.25,76.09,4.16,25.27,181.03,235.08,37.49
2023-12-21 22:00:00,5.0,1708.98,0.0,33.59,53.64,17.88,137.85,171.3,24.07
2023-12-22 00:00:00,5.0,1401.9,0.0,24.68,65.8,17.4,124.33,152.42,21.28
2023-12-22 02:00:00,5.0,1976.01,0.0,46.61,48.64,22.17,147.99,179.22,29.64
2023-12-22 04:00:00,5.0,5447.39,59.01,115.16,4.56,41.48,289.33,354.32,68.9
2023-12-22 06:00:00,5.0,5874.63,67.95,127.49,27.18,49.59,323.12,401.02,73.97
2023-12-22 08:00:00,5.0,5500.79,33.53,160.4,79.39,57.22,333.88,405.62,62.32
2023-12-22 10:00:00,5.0,6195.07,27.05,222.09,97.27,61.99,392.55,470.62,63.84
2023-12-22 12:00:00,5.0,2643.59,4.02,104.19,75.82,24.56,145.3,184.89,24.07
2023-12-22 14:00:00,5.0,4646.3,50.07,137.09,0.02,30.99,174.09,220.17,44.58
2023-12-22 16:00:00,5.0,10147.09,162.72,169.99,0.0,65.8,485.57,576.2,124.63
2023-12-22 18:00:00,5.0,6942.75,69.74,117.9,0.0,50.54,396.63,468.73,95.25
2023-12-22 20:00:00,5.0,2456.67,0.04,58.95,35.41,20.98,152.94,183.93,30.91
2023-12-22 22:00:00,5.0,1255.04,0.0,19.54,78.68,11.68,104.59,124.4,16.47
2023-12-23 00:00:00,5.0,1108.17,0.0,17.14,71.53,11.56,84.95,103.95,16.21
2023-12-23 02:00:00,4.0,1388.55,0.0,32.56,51.5,14.19,73.95,94.23,21.53
2023-12-23 04:00:00,5.0,3284.45,24.81,82.94,11.8,24.8,129.54,165.65,44.58
2023-12-23 06:00:00,5.0,3017.43,30.4,69.92,37.55,27.18,114.67,155.2,42.05
2023-12-23 08:00:00,3.0,634.19,2.4,14.05,113.01,13.35,21.73,31.98,7.47
2023-12-23 10:00:00,3.0,881.2,3.91,24.68,103.0,19.07,25.48,37.37,10.51
2023-12-23 12:00:00,3.0,1295.09,3.27,43.53,74.39,25.75,36.74,52.48,14.31
2023-12-23 14:00:00,3.0,1321.79,0.0,44.55,61.51,25.27,43.52,63.23,14.19
2023-12-23 16:00:00,4.0,934.6,0.0,23.65,89.41,25.99,53.97,79.95,12.54
2023-12-23 18:00:00,4.0,801.09,0.0,16.79,100.14,19.31,65.07,98.28,10.39
2023-12-23 20:00:00,5.0,667.57,0.0,10.8,110.15,15.97,77.49,106.63,5.89
2023-12-23 22:00:00,5.0,620.84,0.0,7.37,113.01,23.37,83.27,109.45,4.43
2023-12-24 00:00:00,5.0,634.19,0.0,7.54,110.15,22.89,85.41,113.09,4.37
2023-12-24 02:00:00,5.0,794.41,0.0,13.19,100.14,18.84,96.42,124.57,6.4
2023-12-24 04:00:00,5.0,1375.2,1.02,34.96,82.97,20.27,130.76,166.88,12.79
2023-12-24 06:00:00,5.0,1148.22,2.54,22.62,111.58,20.03,129.08,169.51,10.64
2023-12-24 08:00:00,5.0,881.2,1.69,15.08,140.19,19.07,116.07,157.31,7.54
2023-12-24 10:00:00,5.0,921.25,1.52,18.16,148.77,21.7,123.94,164.25,7.6
2023-12-24 12:00:00,5.0,1174.93,0.64,30.5,130.18,23.6,131.55,173.15,10.01
2023-12-24 14:00:00,5.0,1428.6,0.0,37.36,110.15,21.7,153.29,196.05,11.65
2023-12-24 16:00:00,5.0,1321.79,0.0,25.02,113.01,18.6,154.03,188.98,13.43
2023-12-24 18:00:00,5.0,1148.22,0.0,18.16,114.44,15.5,136.09,163.47,11.78
2023-12-24 20:00:00,5.0,907.9,0.0,13.88,113.01,13.11,108.67,128.25,7.73
2023-12-24 22:00:00,5.0,894.55,0.0,11.82,114.44,17.88,110.45,128.75,7.98
2023-12-25 00:00:00,5.0,867.84,0.0,12.17,107.29,20.03,100.95,120.42,8.61
2023-12-25 02:00:00,5.0,1068.12,0.0,22.28,90.84,20.98,95.57,118.76,13.43
2023-12-25 04:00:00,5.0,2082.82,3.86,63.06,47.92,28.37,117.53,153.64,27.11
2023-12-25 06:00:00,5.0,1695.63,7.93,43.18,79.39,32.42,99.59,135.93,23.31
2023-12-25 08:00:00,5.0,2189.64,9.39,56.21,107.29,35.29,132.12,168.93,27.87
2023-12-25 10:00:00,5.0,3578.19,16.54,108.3,92.98,46.25,192.33,241.24,42.05
2023-12-25 12:00:00,5.0,5126.95,23.92,186.44,26.11,50.54,246.28,301.43,56.24
2023-12-25 14:00:00,5.0,5767.82,79.57,145.32,0.0,39.1,216.86,268.62,58.26
2023-12-25 16:00:00,5.0,8331.3,139.47,134.35,0.0,51.98,377.07,455.53,96.26
2023-12-25 18:00:00,5.0,15808.11,246.76,219.35,0.0,94.41,852.44,1036.28,182.39
2023-12-25 20:00:00,5.0,8972.17,110.86,152.17,0.0,49.59,491.66,633.72,92.21
2023-12-25 22:00:00,5.0,3391.27,20.79,70.6,0.04,25.99,216.4,273.46,41.54
2023-12-26 00:00:00,5.0,2590.18,3.91,52.09,2.46,24.08,193.32,234.78,36.48
2023-12-26 02:00:00,5.0,3524.78,14.31,72.66,0.63,28.85,240.78,286.67,45.09
2023-12-26 04:00:00,5.0,10040.28,178.81,137.09,2.08,53.88,536.75,627.46,101.33
2023-12-26 06:00:00,5.0,13031.01,184.18,263.21,21.1,78.2,691.65,802.96,127.67
2023-12-26 08:00:00,5.0,5073.55,16.32,168.62,175.95,77.25,389.8,443.72,38.5
2023-12-26 10:00:00,5.0,2002.72,2.1,40.1,246.05,26.23,246.32,283.2,8.87
2023-12-26 12:00:00,5.0,1281.74,0.94,36.33,145.91,11.32,140.17,177.9,8.11
2023-12-26 14:00:00,5.0,1495.36,0.03,69.23,40.05,10.01,107.19,147.86,12.29
2023-12-26 16:00:00,5.0,2162.93,1.59,85.68,15.91,14.66,144.36,193.75,23.31
2023-12-26 18:00:00,5.0,3685.0,19.67,95.96,0.13,21.7,232.94,296.75,36.98
2023-12-26 20:00:00,5.0,3845.21,26.82,94.59,0.01,18.84,236.29,293.17,25.59
2023-12-26 22:00:00,5.0,3685.0,23.92,81.57,0.01,19.07,247.43,297.35,21.03
2023-12-27 00:00:00,5.0,2429.96,5.31,53.47,1.68,18.6,191.9,244.39,23.56
2023-12-27 02:00:00,5.0,2857.21,8.16,63.06,1.37,25.51,210.84,269.39,38.0
2023-12-27 04:00:00,5.0,6942.75,91.2,131.61,2.46,43.87,403.45,502.67,82.08
2023-12-27 06:00:00,5.0,6568.91,74.21,142.57,25.03,46.25,407.03,530.45,76.0
2023-12-27 08:00:00,5.0,2323.15,7.15,60.32,138.76,43.87,215.23,278.34,22.55
2023-12-27 10:00:00,5.0,1976.01,5.81,56.89,125.89,41.01,158.58,201.69,19.76
2023-12-27 12:00:00,5.0,2082.82,1.79,65.8,82.97,32.9,140.77,178.78,22.04
2023-12-27 14:00:00,5.0,2243.04,0.0,72.66,58.65,26.23,136.24,174.26,24.07
2023-12-27 16:00:00,5.0,2162.93,0.0,52.78,77.96,25.51,156.31,198.04,29.64
2023-12-27 18:00:00,5.0,2456.67,0.0,54.15,72.24,29.8,190.46,234.96,33.94
2023-12-27 20:00:00,5.0,1735.69,0.0,39.07,78.68,27.18,155.49,189.75,17.48
2023-12-27 22:00:00,5.0,1201.63,0.0,20.91,95.84,22.65,139.73,171.43,13.93
2023-12-28 00:00:00,5.0,1161.58,0.0,19.71,94.41,23.37,138.66,171.41,14.69
2023-12-28 02:00:00,5.0,1628.88,0.0,35.99,83.68,27.66,165.99,202.57,21.03
2023-12-28 04:00:00,5.0,3177.64,6.15,94.59,33.62,37.67,223.24,273.79,38.5
2023-12-28 06:00:00,5.0,2189.64,7.49,56.21,80.11,40.53,183.15,239.77,26.85
2023-12-28 08:00:00,5.0,1028.06,2.79,24.68,125.89,35.76,113.78,164.69,10.39
2023-12-28 10:00:00,5.0,1121.52,3.35,32.22,121.59,39.1,104.45,155.01,11.4
2023-12-28 12:00:00,5.0,1735.69,2.68,61.01,84.4,42.44,113.31,165.28,18.49
2023-12-28 14:00:00,5.0,2723.69,0.14,101.45,26.46,40.05,140.62,200.74,28.63
2023-12-28 16:00:00,5.0,3017.43,0.05,90.48,27.89,35.29,190.37,264.92,41.54
2023-12-28 18:00:00,5.0,2964.02,0.0,71.97,42.56,30.99,212.12,285.27,45.09
2023-12-28 20:00:00,5.0,1976.01,0.0,48.67,57.94,21.22,152.3,202.87,25.33
2023-12-28 22:00:00,5.0,1255.04,0.0,23.65,79.39,16.45,123.36,162.28,17.73
2023-12-29 00:00:00,5.0,1161.58,0.0,19.88,81.54,16.45,123.18,161.64,17.23
2023-12-29 02:00:00,5.0,1735.69,0.0,40.78,64.37,20.5,152.63,196.68,25.33
2023-12-29 04:00:00,5.0,4646.3,37.55,113.79,8.31,36.24,267.65,339.4,58.77
2023-12-29 06:00:00,5.0,4325.87,40.23,104.19,39.7,41.48,259.52,341.97,56.24
2023-12-29 08:00:00,5.0,1094.82,3.91,28.1,128.75,32.9,91.81,140.5,12.79
2023-12-29 10:00:00,5.0,2563.48,13.52,85.0,95.84,41.48,140.09,197.17,28.88
2023-12-29 12:00:00,5.0,5821.23,50.07,183.7,15.91,51.5,251.1,326.13,61.81
2023-12-29 14:00:00,5.0,8224.49,146.63,152.17,0.0,55.31,287.1,371.52,77.01
2023-12-29 16:00:00,5.0,3417.97,17.21,98.71,2.57,33.86,170.53,242.31,41.54
2023-12-29 18:00:00,5.0,2349.85,0.0,54.84,55.07,26.23,178.39,248.3,36.48
2023-12-29 20:00:00,5.0,1508.71,0.0,33.24,75.1,16.69,140.93,195.94,18.49
2023-12-29 22:00:00,5.0,907.9,0.0,11.31,98.71,10.37,120.54,162.39,10.26
2023-12-30 00:00:00,5.0,854.49,0.0,9.94,105.86,11.21,127.37,168.75,8.87
2023-12-30 02:00:00,5.0,1121.52,0.0,19.71,97.27,14.19,147.06,201.71,12.29
2023-12-30 04:00:00,5.0,2296.45,2.77,63.75,56.51,21.93,198.73,270.72,25.84
2023-12-30 06:00:00,5.0,1815.8,5.87,41.47,92.98,24.08,179.11,249.47,20.27
2023-12-30 08:00:00,5.0,1201.63,3.58,27.76,123.02,22.65,121.37,162.24,10.01
2023-12-30 10:00:00,5.0,2082.82,7.82,60.32,95.84,28.85,151.21,196.28,18.24
2023-12-30 12:00:00,5.0,3524.78,14.53,119.27,24.32,35.29,189.72,243.64,32.17
2023-12-30 14:00:00,5.0,4272.46,46.94,106.93,0.0,34.33,187.23,243.45,37.49
2023-12-30 16:00:00,5.0,1789.09,0.01,47.3,54.36,21.93,144.56,195.61,21.79
2023-12-30 18:00:00,5.0,1682.28,0.0,34.27,77.25,18.36,162.08,214.51,23.31
2023-12-30 20:00:00,5.0,1428.6,0.0,28.79,76.53,13.59,149.79,196.4,16.21
2023-12-30 22:00:00,5.0,1134.87,0.0,16.45,84.4,11.32,141.43,183.37,13.43
2023-12-31 00:00:00,5.0,1121.52,0.0,15.08,83.68,11.92,147.94,188.83,13.93
2023-12-31 02:00:00,5.0,1401.9,0.0,25.7,76.53,14.19,166.95,208.54,17.23
2023-12-31 04:00:00,5.0,2616.88,3.58,72.66,37.55,21.46,216.33,270.39,30.4
2023-12-31 06:00:00,5.0,2189.64,8.49,51.41,75.82,24.56,203.1,259.26,25.08
2023-12-31 08:00:00,5.0,1014.71,2.51,20.22,128.75,23.6,119.03,155.69,8.61
2023-12-31 10:00:00,5.0,934.6,2.18,21.42,125.89,23.37,102.7,136.36,7.73
2023-12-31 12:00:00,5.0,1228.33,1.37,38.73,94.41,28.13,104.26,140.06,10.26
2023-12-31 14:00:00,5.0,1508.71,0.0,49.35,71.53,27.42,122.52,164.24,12.79
2023-12-31 16:00:00,5.0,1508.71,0.0,35.3,83.68,23.84,157.08,204.71,16.72
2023-12-31 18:00:00,5.0,1522.06,0.0,30.16,86.55,20.5,175.19,223.04,18.49
2023-12-31 20:00:00,5.0,1281.74,0.0,23.65,87.98,15.97,167.56,207.48,12.16
2023-12-31 22:00:00,5.0,1214.98,0.0,17.48,90.84,16.93,176.67,213.89,12.92
2024-01-01 00:00:00,5.0,1295.09,0.0,18.16,88.69,18.36,189.51,227.66,14.82
2024-01-01 02:00:00,5.0,1735.69,0.0,33.59,74.39,22.41,219.53,261.52,21.03
2024-01-01 04:00:00,5.0,3417.97,6.59,93.22,28.97,33.38,298.78,360.56,40.02
2024-01-01 06:00:00,5.0,2937.32,11.4,67.86,75.82,38.15,285.57,350.37,34.96
2024-01-01 08:00:00,5.0,1588.82,3.63,33.24,141.62,35.29,197.2,247.12,15.2
2024-01-01 10:00:00,5.0,2536.77,7.1,72.66,121.59,43.39,234.4,292.47,27.36
2024-01-01 12:00:00,5.0,4913.33,14.75,191.93,28.97,63.9,333.92,417.44,58.77
2024-01-01 14:00:00,5.0,6515.5,58.11,222.09,0.0,73.43,378.47,476.61,74.98
2024-01-01 16:00:00,5.0,8972.17,99.24,213.86,0.0,88.69,529.14,654.08,127.67
2024-01-01 18:00:00,5.0,8544.92,77.78,153.54,0.0,75.34,562.69,681.81,127.67
2024-01-01 20:00:00,5.0,4005.43,10.84,83.63,1.41,35.76,331.22,401.86,50.16
2024-01-01 22:00:00,5.0,2269.74,0.0,38.04,55.07,21.7,257.11,304.0,25.33
2024-01-02 00:00:00,5.0,1922.61,0.0,28.79,70.1,19.31,251.38,294.79,20.52
2024-01-02 02:00:00,5.0,2296.45,0.0,46.61,58.65,22.65,271.15,317.58,24.57
2024-01-02 04:00:00,5.0,4966.74,25.26,122.01,5.45,36.24,385.19,470.26,52.18
2024-01-02 06:00:00,5.0,5500.79,49.17,124.75,22.89,45.3,406.94,514.36,65.86
2024-01-02 08:00:00,5.0,2777.1,8.27,77.46,103.0,57.22,273.95,348.26,30.15
2024-01-02 10:00:00,5.0,2269.74,3.86,67.17,141.62,57.7,246.38,315.86,21.79
2024-01-02 12:00:00,5.0,1895.9,0.54,52.78,177.38,41.96,260.27,327.6,12.03
2024-01-02 14:00:00,5.0,1708.98,0.0,43.87,157.36,27.18,242.82,302.89,8.04
2024-01-02 16:00:00,5.0,1949.31,0.0,53.47,108.72,19.07,229.27,287.98,16.47
2024-01-02 18:00:00,5.0,3471.37,0.03,106.93,37.91,25.03,309.96,386.95,35.46
2024-01-02 20:00:00,5.0,5981.45,19.67,161.77,0.1,33.86,457.85,552.56,44.58
2024-01-02 22:00:00,5.0,10253.91,46.49,235.8,0.0,51.02,767.98,907.69,62.32
2024-01-03 00:00:00,5.0,7049.56,27.05,163.14,0.0,36.24,554.47,682.45,39.01
2024-01-03 02:00:00,5.0,3578.19,13.19,74.71,0.19,31.95,296.24,386.33,37.49
2024-01-03 04:00:00,5.0,4539.49,40.23,105.56,3.31,41.01,301.41,413.32,55.73
2024-01-03 06:00:00,5.0,3631.59,30.85,87.74,33.97,36.72,235.39,344.44,46.61
2024-01-03 08:00:00,5.0,1535.42,4.81,37.7,121.59,42.44,146.41,211.93,15.2
2024-01-03 10:00:00,5.0,2376.56,8.16,75.4,111.58,56.74,182.71,259.81,25.33
2024-01-03 12:00:00,5.0,4058.84,15.87,161.77,27.54,69.62,240.75,351.73,43.06
2024-01-03 14:00:00,5.0,4219.06,40.68,142.57,0.0,65.8,211.34,318.38,41.04
2024-01-03 16:00:00,5.0,1949.31,0.0,65.12,45.78,45.78,148.47,238.96,24.57
2024-01-03 18:00:00,5.0,2429.96,0.0,61.69,43.27,33.38,183.84,278.91,38.0
2024-01-03 20:00:00,5.0,1615.52,0.0,39.41,55.79,21.22,134.03,206.73,21.79
2024-01-03 22:00:00,5.0,988.01,0.0,17.65,75.1,15.5,110.52,169.02,13.93
2024-01-04 00:00:00,5.0,907.9,0.0,14.57,81.54,15.74,116.81,175.3,12.41
2024-01-04 02:00:00,5.0,1201.63,0.0,23.65,77.25,18.36,143.43,202.41,15.33
2024-01-04 04:00:00,5.0,2082.82,2.18,60.32,47.21,25.03,181.02,256.28,25.33
2024-01-04 06:00:00,5.0,1789.09,6.93,45.24,82.97,30.28,173.2,266.61,21.79
2024-01-04 08:00:00,5.0,1041.41,4.02,28.79,124.45,55.31,122.5,202.52,9.88
2024-01-04 10:00:00,5.0,907.9,2.91,28.79,137.33,63.9,107.84,179.59,7.41
2024-01-04 12:00:00,5.0,961.3,1.1,38.39,121.59,69.62,100.12,166.65,8.23
2024-01-04 14:00:00,5.0,1134.87,0.0,43.53,100.14,63.9,109.88,179.2,9.12
2024-01-04 16:00:00,5.0,1575.47,0.0,47.98,80.82,46.73,154.69,236.24,17.73
2024-01-04 18:00:00,5.0,2082.82,0.0,47.3,68.66,30.99,206.44,293.57,27.61
2024-01-04 20:00:00,5.0,1815.8,0.0,39.07,70.1,21.46,197.28,270.44,19.51
2024-01-04 22:00:00,5.0,1428.6,0.0,23.65,80.11,17.88,186.51,247.79,15.45
2024-01-05 00:00:00,5.0,1468.66,0.0,21.59,77.96,17.88,195.2,254.16,17.23
2024-01-05 02:00:00,5.0,1842.5,0.0,35.3,65.8,20.27,216.91,278.89,22.04
2024-01-05 04:00:00,5.0,3231.05,5.42,91.85,23.6,29.8,272.92,357.72,35.46
2024-01-05 06:00:00,5.0,2883.91,13.41,71.29,58.65,35.29,262.55,349.68,33.44
2024-01-05 08:00:00,5.0,1388.55,4.08,33.24,120.16,48.64,162.59,216.77,12.16
2024-01-05 10:00:00,5.0,2376.56,8.38,73.34,101.57,52.45,202.14,265.2,25.33
2024-01-05 12:00:00,5.0,5393.98,35.32,194.67,13.41,79.15,320.52,415.76,63.84
2024-01-05 14:00:00,5.0,7263.18,97.45,213.86,0.0,92.51,371.58,489.68,82.08
2024-01-05 16:00:00,5.0,3578.19,6.65,128.87,6.53,61.04,244.01,335.45,41.04
2024-01-05 18:00:00,5.0,2162.93,0.0,47.3,57.22,30.99,193.65,264.26,26.35
2024-01-05 20:00:00,5.0,1335.14,0.0,23.31,82.25,19.07,146.42,197.92,11.4
2024-01-05 22:00:00,5.0,1001.36,0.0,9.85,95.84,11.32,135.54,185.06,7.22
2024-01-06 00:00:00,5.0,1014.71,0.0,9.68,92.98,11.44,143.42,189.8,7.41
2024-01-06 02:00:00,5.0,1228.33,0.0,16.45,88.69,14.42,169.24,205.85,8.61
2024-01-06 04:00:00,5.0,1869.2,0.95,43.87,64.37,19.31,192.51,230.05,16.47
2024-01-06 06:00:00,5.0,1628.88,3.49,30.16,98.71,23.6,189.91,224.2,12.03
2024-01-06 08:00:00,5.0,1081.47,1.82,16.11,137.33,28.13,152.83,175.94,3.36
2024-01-06 10:00:00,5.0,1001.36,1.45,15.94,138.76,26.46,134.25,154.85,2.66
2024-01-06 12:00:00,5.0,1014.71,0.62,22.96,115.87,29.09,114.99,134.83,3.83
2024-01-06 14:00:00,5.0,1094.82,0.0,26.05,98.71,28.85,123.6,145.89,4.88
2024-01-06 16:00:00,5.0,1214.98,0.0,23.31,98.71,29.8,156.15,184.95,7.6
2024-01-06 18:00:00,5.0,1295.09,0.0,22.28,94.41,25.51,169.78,203.72,10.51
2024-01-06 20:00:00,5.0,974.66,0.0,15.08,95.84,18.84,137.91,168.24,5.83
2024-01-06 22:00:00,5.0,894.55,0.0,9.51,100.14,16.93,143.06,174.38,5.26
2024-01-07 00:00:00,5.0,961.3,0.0,9.68,100.14,17.88,164.29,196.3,5.83
2024-01-07 02:00:00,5.0,1134.87,0.0,16.11,95.84,19.55,173.16,205.7,8.36
2024-01-07 04:00:00,5.0,1682.28,1.09,38.39,80.82,22.65,194.72,235.29,14.06
2024-01-07 06:00:00,5.0,1508.71,3.13,26.05,113.01,24.56,202.52,247.75,12.03
2024-01-07 08:00:00,5.0,1068.12,1.93,15.59,141.62,26.46,157.69,190.46,6.52
2024-01-07 10:00:00,5.0,907.9,1.9,16.28,127.32,21.22,104.44,128.12,6.9
2024-01-07 12:00:00,4.0,1054.76,1.4,29.47,92.98,20.98,73.02,92.65,9.88
2024-01-07 14:00:00,5.0,1428.6,0.0,42.16,75.82,23.84,109.47,139.1,13.43
2024-01-07 16:00:00,5.0,1415.25,0.0,30.16,88.69,21.46,147.3,188.57,15.58
2024-01-07 18:00:00,5.0,1428.6,0.0,26.05,86.55,17.4,158.96,207.9,17.48
2024-01-07 20:00:00,5.0,1108.17,0.0,19.54,87.26,13.23,131.64,172.65,11.53
2024-01-07 22:00:00,5.0,1014.71,0.0,15.08,90.84,15.02,128.12,164.12,11.91
2024-01-08 00:00:00,5.0,1108.17,0.0,15.59,90.84,16.45,142.99,175.62,13.43
2024-01-08 02:00:00,5.0,1789.09,0.0,34.96,70.1,20.03,192.39,227.59,23.56
2024-01-08 04:00:00,5.0,4699.71,25.93,111.04,8.31,36.24,336.63,398.6,58.77
2024-01-08 06:00:00,5.0,5554.2,48.28,126.12,34.33,49.11,391.06,472.12,69.92
2024-01-08 08:00:00,5.0,1188.28,3.27,26.39,131.61,24.8,113.33,139.64,9.25
2024-01-08 10:00:00,5.0,841.14,1.63,15.59,135.9,14.42,86.84,110.8,5.19
2024-01-08 12:00:00,4.0,720.98,0.66,14.91,111.58,9.42,62.75,84.19,3.83
2024-01-08 14:00:00,5.0,1602.17,0.0,64.43,49.35,13.95,98.56,129.28,15.07
2024-01-08 16:00:00,5.0,2323.15,0.1,81.57,29.33,19.31,159.53,200.2,30.4
2024-01-08 18:00:00,5.0,5874.63,25.26,150.8,0.01,46.25,366.82,446.23,80.05
2024-01-08 20:00:00,5.0,1922.61,0.06,45.93,41.84,20.03,177.95,240.63,22.8
2024-01-08 22:00:00,5.0,1014.71,0.0,13.19,94.41,15.97,156.56,210.04,9.12
2024-01-09 00:00:00,5.0,961.3,0.0,11.14,100.14,16.45,160.76,212.95,7.35
2024-01-10 02:00:00,5.0,1562.12,0.0,32.22,69.38,20.03,150.22,184.01,18.75
2024-01-10 04:00:00,5.0,3017.43,10.62,80.88,28.97,28.61,205.16,252.22,36.48
2024-01-10 06:00:00,5.0,2216.34,12.63,52.09,74.39,30.99,150.59,190.89,29.13
2024-01-10 08:00:00,4.0,974.66,4.14,22.28,113.01,26.23,59.27,77.79,11.65
2024-01-10 10:00:00,4.0,1161.58,5.48,32.56,105.86,32.42,57.05,75.93,13.81
2024-01-10 12:00:00,5.0,2082.82,8.05,70.6,60.08,39.58,80.09,106.84,24.32
2024-01-10 14:00:00,5.0,2937.32,5.36,106.93,3.62,40.53,103.26,138.57,32.42
2024-01-10 16:00:00,5.0,2990.72,1.76,91.85,8.49,38.15,146.81,198.88,42.56
2024-01-10 18:00:00,5.0,3471.37,1.72,87.74,8.4,35.29,201.09,266.55,53.7
2024-01-10 20:00:00,5.0,2670.29,0.46,69.92,15.91,24.56,153.29,205.0,34.96
2024-01-10 22:00:00,5.0,1615.52,0.0,34.27,48.64,18.6,113.63,148.0,22.55
2024-01-11 00:00:00,5.0,1522.06,0.0,29.13,54.36,18.84,116.25,150.51,22.8
2024-01-11 02:00:00,5.0,2563.48,0.85,65.12,18.6,23.6,169.08,211.72,36.98
2024-01-11 04:00:00,5.0,8010.86,132.32,123.38,3.93,45.3,411.29,513.07,90.18
2024-01-11 06:00:00,5.0,8651.73,121.59,178.22,27.54,59.13,447.08,584.47,100.31
2024-01-11 08:00:00,5.0,2456.67,14.75,79.51,113.01,98.23,152.3,209.83,28.88
2024-01-11 10:00:00,5.0,2964.02,9.95,100.08,164.51,86.78,213.57,265.28,30.15
2024-01-11 12:00:00,5.0,2616.88,6.48,105.56,114.44,36.72,166.71,202.27,24.32
2024-01-11 14:00:00,5.0,2990.72,14.98,113.79,1.99,21.93,108.53,138.36,31.16
2024-01-11 16:00:00,5.0,4539.49,53.2,97.33,0.0,30.52,213.19,259.29,60.29
2024-01-11 18:00:00,5.0,11749.27,180.6,150.8,0.0,60.56,672.35,781.38,133.75
2024-01-11 20:00:00,5.0,12496.95,168.09,200.15,0.0,57.7,685.04,878.69,99.3
2024-01-11 22:00:00,5.0,3791.81,29.95,97.33,0.01,41.01,210.07,307.42,38.0
2024-01-12 00:00:00,5.0,2563.48,7.38,58.95,0.82,28.61,161.41,224.54,35.46
2024-01-12 02:00:00,5.0,3524.78,19.45,67.86,0.2,29.56,217.81,280.71,48.64
2024-01-12 04:00:00,5.0,9719.85,180.6,126.12,2.68,51.5,494.66,600.16,105.38
2024-01-12 06:00:00,5.0,10040.28,130.53,213.86,29.68,65.8,533.51,662.76,112.47
2024-01-12 08:00:00,5.0,2563.48,8.94,75.4,163.08,83.92,173.36,223.9,28.88
2024-01-12 10:00:00,5.0,3177.64,7.6,101.45,203.13,82.02,239.12,301.08,30.4
2024-01-12 12:00:00,5.0,3952.03,4.14,161.77,170.23,71.53,346.36,421.21,31.16
2024-01-12 14:00:00,5.0,3524.78,0.0,160.4,69.38,57.22,246.19,301.62,25.59
